transaction_id,customer_id,action_taken,intervention_cost,recovery_probability_at_action,recovered
TXN-18875,CUST-2442,Human Review,10,0.414,0
TXN-18875,CUST-2442,Delayed Retry,4,0.394,0
TXN-18875,CUST-2442,Payment Reminder,5,0.394,0
TXN-18876,CUST-2553,Delayed Retry,4,0.558,0
TXN-18876,CUST-2553,Payment Reminder,5,0.498,0
TXN-18876,CUST-2553,Payment Link,7,0.408,0
TXN-18877,CUST-1951,Delayed Retry,4,0.442,1
TXN-18877,CUST-1951,Human Review,10,0.562,0
TXN-18878,CUST-2933,Payment Link,7,0.318,0
TXN-18878,CUST-2933,Human Review,10,0.328,0
TXN-18879,CUST-3181,Smart Retry,3,0.274,0
TXN-18879,CUST-3181,Human Review,10,0.454,1
TXN-18879,CUST-3181,Delayed Retry,4,0.334,0
TXN-18880,CUST-1661,Delayed Retry,4,0.524,0
TXN-18880,CUST-1661,Payment Reminder,5,0.464,1
TXN-18880,CUST-1661,Payment Link,7,0.374,0
TXN-18881,CUST-1506,Payment Link,7,0.618,0
TXN-18881,CUST-1506,Payment Method Update,8,0.428,1
TXN-18881,CUST-1506,Payment Reminder,5,0.458,0
TXN-18882,CUST-1506,Payment Reminder,5,0.352,0
TXN-18882,CUST-1506,Delayed Retry,4,0.352,1
TXN-18882,CUST-1506,Human Review,10,0.372,0
TXN-18883,CUST-1909,Payment Reminder,5,0.364,0
TXN-18883,CUST-1909,Delayed Retry,4,0.364,1
TXN-18884,CUST-1968,Payment Method Update,8,0.314,0
TXN-18884,CUST-1968,Payment Link,7,0.354,0
TXN-18884,CUST-1968,Payment Reminder,5,0.344,0
TXN-18885,CUST-1961,Human Review,10,0.39,0
TXN-18885,CUST-1961,Smart Retry,3,0.57,0
TXN-18886,CUST-2155,Payment Method Update,8,0.404,1
TXN-18886,CUST-2155,Payment Reminder,5,0.534,1
TXN-18887,CUST-1273,Delayed Retry,4,0.42,1
TXN-18887,CUST-1273,Smart Retry,3,0.36,1
TXN-18887,CUST-1273,Human Review,10,0.54,1
TXN-18888,CUST-2642,Human Review,10,0.446,1
TXN-18888,CUST-2642,Smart Retry,3,0.626,1
TXN-18889,CUST-2867,Payment Link,7,0.58,0
TXN-18889,CUST-2867,Payment Reminder,5,0.42,0
TXN-18890,CUST-1167,Human Review,10,0.418,0
TXN-18890,CUST-1167,Payment Method Update,8,0.368,1
TXN-18890,CUST-1167,Delayed Retry,4,0.398,0
TXN-18891,CUST-2226,Payment Method Update,8,0.37,0
TXN-18891,CUST-2226,Payment Link,7,0.41,0
TXN-18891,CUST-2226,Smart Retry,3,0.6,1
TXN-18892,CUST-2962,Payment Method Update,8,0.302,1
TXN-18892,CUST-2962,Payment Link,7,0.342,0
TXN-18892,CUST-2962,Delayed Retry,4,0.332,1
TXN-18893,CUST-1167,Payment Reminder,5,0.34,0
TXN-18893,CUST-1167,Payment Method Update,8,0.31,0
TXN-18893,CUST-1167,Human Review,10,0.36,0
TXN-18894,CUST-1138,Payment Reminder,5,0.522,1
TXN-18894,CUST-1138,Payment Method Update,8,0.392,0
TXN-18895,CUST-2704,Payment Reminder,5,0.446,0
TXN-18895,CUST-2704,Payment Link,7,0.456,1
TXN-18896,CUST-1987,Payment Reminder,5,0.384,1
TXN-18896,CUST-1987,Delayed Retry,4,0.384,1
TXN-18897,CUST-3383,Smart Retry,3,0.576,1
TXN-18897,CUST-3383,Human Review,10,0.396,0
TXN-18898,CUST-3370,Payment Method Update,8,0.46,1
TXN-18898,CUST-3370,Payment Link,7,0.65,1
TXN-18899,CUST-1076,Payment Reminder,5,0.272,0
TXN-18899,CUST-1076,Smart Retry,3,0.212,0
TXN-18900,CUST-3439,Payment Reminder,5,0.438,0
TXN-18900,CUST-3439,Human Review,10,0.458,0
TXN-18900,CUST-3439,Smart Retry,3,0.638,0
TXN-18901,CUST-1084,Smart Retry,3,0.626,1
TXN-18901,CUST-1084,Payment Link,7,0.386,0
TXN-18901,CUST-1084,Payment Reminder,5,0.376,1
TXN-18902,CUST-2235,Delayed Retry,4,0.388,0
TXN-18902,CUST-2235,Payment Method Update,8,0.358,1
TXN-18903,CUST-2498,Payment Method Update,8,0.342,0
TXN-18903,CUST-2498,Smart Retry,3,0.362,0
TXN-18904,CUST-2158,Delayed Retry,4,0.396,0
TXN-18904,CUST-2158,Payment Reminder,5,0.396,1
TXN-18905,CUST-2611,Payment Reminder,5,0.344,1
TXN-18905,CUST-2611,Human Review,10,0.364,0
TXN-18905,CUST-2611,Smart Retry,3,0.594,1
TXN-18906,CUST-1108,Human Review,10,0.52,0
TXN-18906,CUST-1108,Payment Method Update,8,0.37,0
TXN-18907,CUST-2242,Payment Method Update,8,0.334,1
TXN-18907,CUST-2242,Smart Retry,3,0.304,0
TXN-18907,CUST-2242,Payment Reminder,5,0.464,0
TXN-18908,CUST-2595,Payment Link,7,0.456,1
TXN-18908,CUST-2595,Payment Reminder,5,0.446,1
TXN-18908,CUST-2595,Delayed Retry,4,0.446,0
TXN-18909,CUST-1341,Payment Method Update,8,0.428,1
TXN-18909,CUST-1341,Delayed Retry,4,0.458,1
TXN-18910,CUST-2151,Delayed Retry,4,0.528,1
TXN-18910,CUST-2151,Human Review,10,0.488,0
TXN-18910,CUST-2151,Payment Reminder,5,0.468,1
TXN-18911,CUST-3102,Payment Link,7,0.4,0
TXN-18911,CUST-3102,Smart Retry,3,0.64,1
TXN-18911,CUST-3102,Human Review,10,0.51,0
TXN-18912,CUST-1400,Delayed Retry,4,0.63,1
TXN-18912,CUST-1400,Payment Method Update,8,0.44,1
TXN-18913,CUST-2261,Payment Method Update,8,0.604,0
TXN-18913,CUST-2261,Payment Reminder,5,0.384,1
TXN-18914,CUST-3145,Payment Link,7,0.448,0
TXN-18914,CUST-3145,Payment Reminder,5,0.288,0
TXN-18915,CUST-1826,Payment Reminder,5,0.4,0
TXN-18915,CUST-1826,Payment Link,7,0.41,0
TXN-18915,CUST-1826,Smart Retry,3,0.6,1
TXN-18916,CUST-2226,Human Review,10,0.434,0
TXN-18916,CUST-2226,Smart Retry,3,0.614,1
TXN-18916,CUST-2226,Payment Reminder,5,0.414,1
TXN-18917,CUST-3227,Payment Reminder,5,0.376,1
TXN-18917,CUST-3227,Delayed Retry,4,0.376,0
TXN-18918,CUST-3073,Payment Link,7,0.338,1
TXN-18918,CUST-3073,Payment Method Update,8,0.298,0
TXN-18919,CUST-1995,Delayed Retry,4,0.422,0
TXN-18919,CUST-1995,Payment Link,7,0.432,1
TXN-18920,CUST-2402,Human Review,10,0.522,1
TXN-18920,CUST-2402,Payment Reminder,5,0.402,0
TXN-18920,CUST-2402,Payment Link,7,0.412,0
TXN-18921,CUST-1483,Smart Retry,3,0.39,0
TXN-18921,CUST-1483,Payment Method Update,8,0.37,1
TXN-18922,CUST-2805,Payment Method Update,8,0.346,0
TXN-18922,CUST-2805,Human Review,10,0.396,0
TXN-18923,CUST-1129,Smart Retry,3,0.342,0
TXN-18923,CUST-1129,Payment Reminder,5,0.502,1
TXN-18924,CUST-1750,Human Review,10,0.476,0
TXN-18924,CUST-1750,Delayed Retry,4,0.516,0
TXN-18924,CUST-1750,Payment Method Update,8,0.326,0
TXN-18925,CUST-1445,Human Review,10,0.434,0
TXN-18925,CUST-1445,Payment Reminder,5,0.414,0
TXN-18926,CUST-2821,Payment Method Update,8,0.346,0
TXN-18926,CUST-2821,Payment Link,7,0.386,0
TXN-18927,CUST-3228,Payment Method Update,8,0.44,1
TXN-18927,CUST-3228,Payment Reminder,5,0.47,1
TXN-18928,CUST-2054,Payment Link,7,0.406,1
TXN-18928,CUST-2054,Delayed Retry,4,0.396,1
TXN-18929,CUST-1834,Payment Reminder,5,0.526,1
TXN-18929,CUST-1834,Payment Method Update,8,0.396,0
TXN-18930,CUST-2232,Payment Reminder,5,0.406,1
TXN-18930,CUST-2232,Payment Method Update,8,0.376,1
TXN-18931,CUST-1187,Smart Retry,3,0.67,1
TXN-18931,CUST-1187,Payment Method Update,8,0.44,1
TXN-18931,CUST-1187,Delayed Retry,4,0.47,0
TXN-18932,CUST-1456,Payment Reminder,5,0.466,0
TXN-18932,CUST-1456,Human Review,10,0.486,0
TXN-18933,CUST-3092,Payment Link,7,0.424,0
TXN-18933,CUST-3092,Human Review,10,0.434,0
TXN-18933,CUST-3092,Payment Method Update,8,0.384,1
TXN-18934,CUST-3111,Payment Link,7,0.396,1
TXN-18934,CUST-3111,Human Review,10,0.406,0
TXN-18934,CUST-3111,Delayed Retry,4,0.386,0
TXN-18935,CUST-1429,Payment Link,7,0.358,1
TXN-18935,CUST-1429,Delayed Retry,4,0.508,0
TXN-18936,CUST-1753,Delayed Retry,4,0.598,1
TXN-18936,CUST-1753,Payment Link,7,0.448,0
TXN-18936,CUST-1753,Payment Reminder,5,0.538,0
TXN-18937,CUST-2708,Payment Method Update,8,0.33,1
TXN-18937,CUST-2708,Delayed Retry,4,0.36,0
TXN-18938,CUST-3408,Delayed Retry,4,0.446,1
TXN-18938,CUST-3408,Payment Reminder,5,0.446,0
TXN-18938,CUST-3408,Smart Retry,3,0.436,0
TXN-18939,CUST-2272,Payment Method Update,8,0.404,1
TXN-18939,CUST-2272,Payment Link,7,0.594,0
TXN-18939,CUST-2272,Smart Retry,3,0.424,0
TXN-18940,CUST-2289,Payment Reminder,5,0.432,0
TXN-18940,CUST-2289,Payment Link,7,0.342,0
TXN-18940,CUST-2289,Smart Retry,3,0.272,1
TXN-18941,CUST-1675,Delayed Retry,4,0.408,0
TXN-18941,CUST-1675,Human Review,10,0.428,0
TXN-18942,CUST-1720,Payment Link,7,0.432,1
TXN-18942,CUST-1720,Human Review,10,0.542,1
TXN-18942,CUST-1720,Delayed Retry,4,0.582,0
TXN-18943,CUST-2450,Smart Retry,3,0.666,1
TXN-18943,CUST-2450,Payment Reminder,5,0.466,0
TXN-18943,CUST-2450,Delayed Retry,4,0.466,0
TXN-18944,CUST-2079,Payment Reminder,5,0.446,1
TXN-18944,CUST-2079,Payment Link,7,0.456,0
TXN-18945,CUST-2804,Human Review,10,0.558,1
TXN-18945,CUST-2804,Payment Reminder,5,0.538,1
TXN-18946,CUST-3122,Payment Link,7,0.48,0
TXN-18946,CUST-3122,Payment Method Update,8,0.44,1
TXN-18946,CUST-3122,Delayed Retry,4,0.63,1
TXN-18947,CUST-3020,Payment Method Update,8,0.346,1
TXN-18947,CUST-3020,Payment Reminder,5,0.476,1
TXN-18947,CUST-3020,Smart Retry,3,0.366,1
TXN-18948,CUST-2402,Payment Reminder,5,0.39,0
TXN-18948,CUST-2402,Payment Link,7,0.4,1
TXN-18949,CUST-2299,Payment Method Update,8,0.346,0
TXN-18949,CUST-2299,Delayed Retry,4,0.376,0
TXN-18950,CUST-2261,Delayed Retry,4,0.45,1
TXN-18950,CUST-2261,Human Review,10,0.47,0
TXN-18951,CUST-2246,Human Review,10,0.516,1
TXN-18951,CUST-2246,Payment Method Update,8,0.366,1
TXN-18951,CUST-2246,Delayed Retry,4,0.396,0
TXN-18952,CUST-2018,Payment Method Update,8,0.46,0
TXN-18952,CUST-2018,Delayed Retry,4,0.49,0
TXN-18953,CUST-2176,Human Review,10,0.51,1
TXN-18953,CUST-2176,Payment Reminder,5,0.39,0
TXN-18953,CUST-2176,Delayed Retry,4,0.39,1
TXN-18954,CUST-1489,Payment Method Update,8,0.326,1
TXN-18954,CUST-1489,Delayed Retry,4,0.516,0
TXN-18955,CUST-1750,Payment Reminder,5,0.522,1
TXN-18955,CUST-1750,Smart Retry,3,0.362,0
TXN-18956,CUST-1675,Payment Link,7,0.424,1
TXN-18956,CUST-1675,Smart Retry,3,0.404,1
TXN-18957,CUST-1365,Smart Retry,3,0.272,1
TXN-18957,CUST-1365,Payment Link,7,0.342,0
TXN-18958,CUST-2292,Smart Retry,3,0.284,0
TXN-18958,CUST-2292,Payment Link,7,0.504,0
TXN-18958,CUST-2292,Payment Reminder,5,0.344,0
TXN-18959,CUST-2912,Payment Reminder,5,0.402,0
TXN-18959,CUST-2912,Human Review,10,0.422,1
TXN-18960,CUST-1843,Payment Reminder,5,0.364,1
TXN-18960,CUST-1843,Smart Retry,3,0.354,1
TXN-18961,CUST-3437,Payment Method Update,8,0.336,0
TXN-18961,CUST-3437,Human Review,10,0.486,1
TXN-18961,CUST-3437,Payment Reminder,5,0.366,0
TXN-18962,CUST-1814,Payment Method Update,8,0.352,0
TXN-18962,CUST-1814,Smart Retry,3,0.322,0
TXN-18963,CUST-2710,Payment Method Update,8,0.396,0
TXN-18963,CUST-2710,Payment Link,7,0.436,0
TXN-18963,CUST-2710,Smart Retry,3,0.626,0
TXN-18964,CUST-1801,Human Review,10,0.448,0
TXN-18964,CUST-1801,Delayed Retry,4,0.488,1
TXN-18965,CUST-2768,Delayed Retry,4,0.41,1
TXN-18965,CUST-2768,Payment Reminder,5,0.41,1
TXN-18966,CUST-3369,Delayed Retry,4,0.418,1
TXN-18966,CUST-3369,Payment Link,7,0.578,0
TXN-18966,CUST-3369,Human Review,10,0.538,0
TXN-18967,CUST-2493,Human Review,10,0.396,0
TXN-18967,CUST-2493,Payment Method Update,8,0.346,1
TXN-18967,CUST-2493,Payment Link,7,0.386,0
TXN-18968,CUST-2401,Payment Reminder,5,0.48,1
TXN-18968,CUST-2401,Smart Retry,3,0.32,0
TXN-18968,CUST-2401,Human Review,10,0.5,1
TXN-18969,CUST-1817,Payment Method Update,8,0.37,0
TXN-18969,CUST-1817,Payment Reminder,5,0.4,0
TXN-18970,CUST-2653,Payment Reminder,5,0.47,0
TXN-18970,CUST-2653,Human Review,10,0.49,1
TXN-18970,CUST-2653,Payment Method Update,8,0.44,0
TXN-18971,CUST-2552,Payment Reminder,5,0.28,0
TXN-18971,CUST-2552,Payment Method Update,8,0.25,0
TXN-18972,CUST-3112,Payment Reminder,5,0.426,1
TXN-18972,CUST-3112,Delayed Retry,4,0.426,0
TXN-18972,CUST-3112,Payment Link,7,0.586,0
TXN-18973,CUST-1604,Smart Retry,3,0.606,0
TXN-18973,CUST-1604,Payment Link,7,0.416,1
TXN-18974,CUST-1005,Payment Link,7,0.5,1
TXN-18974,CUST-1005,Payment Method Update,8,0.46,1
TXN-18974,CUST-1005,Payment Reminder,5,0.49,1
TXN-18975,CUST-2376,Payment Method Update,8,0.448,0
TXN-18975,CUST-2376,Payment Link,7,0.488,1
TXN-18976,CUST-1575,Human Review,10,0.468,0
TXN-18976,CUST-1575,Smart Retry,3,0.288,0
TXN-18976,CUST-1575,Payment Method Update,8,0.318,1
TXN-18977,CUST-3271,Payment Reminder,5,0.53,0
TXN-18977,CUST-3271,Payment Method Update,8,0.4,0
TXN-18978,CUST-2571,Human Review,10,0.57,0
TXN-18978,CUST-2571,Smart Retry,3,0.39,0
TXN-18978,CUST-2571,Payment Reminder,5,0.55,1
TXN-18979,CUST-1931,Human Review,10,0.416,0
TXN-18979,CUST-1931,Delayed Retry,4,0.396,1
TXN-18980,CUST-3248,Human Review,10,0.492,0
TXN-18980,CUST-3248,Payment Link,7,0.382,0
TXN-18981,CUST-1579,Delayed Retry,4,0.414,0
TXN-18981,CUST-1579,Payment Reminder,5,0.414,1
TXN-18982,CUST-2854,Smart Retry,3,0.412,1
TXN-18982,CUST-2854,Payment Method Update,8,0.392,0
TXN-18982,CUST-2854,Delayed Retry,4,0.582,0
TXN-18983,CUST-2879,Delayed Retry,4,0.49,1
TXN-18983,CUST-2879,Payment Link,7,0.5,0
TXN-18984,CUST-2468,Human Review,10,0.562,1
TXN-18984,CUST-2468,Payment Reminder,5,0.442,1
TXN-18985,CUST-1778,Delayed Retry,4,0.418,1
TXN-18985,CUST-1778,Payment Method Update,8,0.388,1
TXN-18986,CUST-1665,Smart Retry,3,0.576,1
TXN-18986,CUST-1665,Payment Link,7,0.386,0
TXN-18986,CUST-1665,Human Review,10,0.496,0
TXN-18987,CUST-2517,Payment Link,7,0.456,1
TXN-18987,CUST-2517,Smart Retry,3,0.386,0
TXN-18988,CUST-1611,Payment Link,7,0.39,1
TXN-18988,CUST-1611,Smart Retry,3,0.32,1
TXN-18989,CUST-1410,Payment Reminder,5,0.4,0
TXN-18989,CUST-1410,Smart Retry,3,0.34,1
TXN-18989,CUST-1410,Delayed Retry,4,0.4,0
TXN-18990,CUST-1742,Smart Retry,3,0.322,1
TXN-18990,CUST-1742,Payment Link,7,0.392,1
TXN-18990,CUST-1742,Payment Reminder,5,0.482,1
TXN-18991,CUST-2091,Payment Reminder,5,0.41,0
TXN-18991,CUST-2091,Human Review,10,0.61,1
TXN-18992,CUST-3038,Payment Link,7,0.41,0
TXN-18992,CUST-3038,Payment Method Update,8,0.37,1
TXN-18993,CUST-1985,Smart Retry,3,0.342,0
TXN-18993,CUST-1985,Payment Method Update,8,0.372,1
TXN-18993,CUST-1985,Human Review,10,0.422,1
TXN-18994,CUST-1984,Payment Method Update,8,0.358,0
TXN-18994,CUST-1984,Payment Link,7,0.398,0
TXN-18994,CUST-1984,Human Review,10,0.408,1
TXN-18995,CUST-1245,Human Review,10,0.372,1
TXN-18995,CUST-1245,Payment Reminder,5,0.352,0
TXN-18995,CUST-1245,Delayed Retry,4,0.352,0
TXN-18996,CUST-3206,Payment Method Update,8,0.274,0
TXN-18996,CUST-3206,Human Review,10,0.324,0
TXN-18996,CUST-3206,Payment Reminder,5,0.404,0
TXN-18997,CUST-2992,Payment Method Update,8,0.342,1
TXN-18997,CUST-2992,Payment Link,7,0.382,1
TXN-18998,CUST-2648,Delayed Retry,4,0.396,0
TXN-18998,CUST-2648,Smart Retry,3,0.596,1
TXN-18998,CUST-2648,Payment Link,7,0.406,0
TXN-18999,CUST-1189,Delayed Retry,4,0.362,1
TXN-18999,CUST-1189,Payment Link,7,0.522,0
TXN-19000,CUST-1906,Smart Retry,3,0.386,0
TXN-19000,CUST-1906,Payment Reminder,5,0.396,0
TXN-19001,CUST-1091,Delayed Retry,4,0.36,0
TXN-19001,CUST-1091,Payment Method Update,8,0.33,0
TXN-19001,CUST-1091,Human Review,10,0.38,1
TXN-19002,CUST-3240,Smart Retry,3,0.43,1
TXN-19002,CUST-3240,Human Review,10,0.61,1
TXN-19002,CUST-3240,Payment Method Update,8,0.46,0
TXN-19003,CUST-2508,Delayed Retry,4,0.458,1
TXN-19003,CUST-2508,Human Review,10,0.478,0
TXN-19003,CUST-2508,Payment Reminder,5,0.458,0
TXN-19004,CUST-2065,Payment Method Update,8,0.424,0
TXN-19004,CUST-2065,Payment Link,7,0.464,1
TXN-19004,CUST-2065,Delayed Retry,4,0.454,1
TXN-19005,CUST-1288,Payment Method Update,8,0.318,0
TXN-19005,CUST-1288,Delayed Retry,4,0.348,1
TXN-19006,CUST-1875,Human Review,10,0.5,0
TXN-19006,CUST-1875,Payment Reminder,5,0.38,0
TXN-19007,CUST-3457,Payment Link,7,0.394,0
TXN-19007,CUST-3457,Payment Reminder,5,0.384,0
TXN-19008,CUST-3341,Payment Link,7,0.358,1
TXN-19008,CUST-3341,Delayed Retry,4,0.348,1
TXN-19008,CUST-3341,Payment Method Update,8,0.318,1
TXN-19009,CUST-3112,Delayed Retry,4,0.388,0
TXN-19009,CUST-3112,Payment Reminder,5,0.388,0
TXN-19009,CUST-3112,Smart Retry,3,0.638,1
TXN-19010,CUST-2409,Smart Retry,3,0.42,0
TXN-19010,CUST-2409,Payment Reminder,5,0.53,1
TXN-19011,CUST-3102,Delayed Retry,4,0.256,0
TXN-19011,CUST-3102,Payment Link,7,0.266,0
TXN-19012,CUST-1157,Payment Method Update,8,0.436,0
TXN-19012,CUST-1157,Human Review,10,0.586,0
TXN-19013,CUST-1290,Smart Retry,3,0.65,0
TXN-19013,CUST-1290,Payment Reminder,5,0.45,0
TXN-19013,CUST-1290,Delayed Retry,4,0.45,1
TXN-19014,CUST-3452,Payment Method Update,8,0.65,1
TXN-19014,CUST-3452,Smart Retry,3,0.37,0
TXN-19015,CUST-1620,Payment Method Update,8,0.368,1
TXN-19015,CUST-1620,Smart Retry,3,0.598,0
TXN-19016,CUST-3456,Smart Retry,3,0.666,0
TXN-19016,CUST-3456,Delayed Retry,4,0.466,1
TXN-19017,CUST-3131,Human Review,10,0.498,1
TXN-19017,CUST-3131,Payment Reminder,5,0.378,1
TXN-19017,CUST-3131,Payment Link,7,0.388,0
TXN-19018,CUST-1609,Payment Link,7,0.48,0
TXN-19018,CUST-1609,Payment Reminder,5,0.47,1
TXN-19018,CUST-1609,Delayed Retry,4,0.47,0
TXN-19019,CUST-3417,Delayed Retry,4,0.4,1
TXN-19019,CUST-3417,Smart Retry,3,0.65,1
TXN-19020,CUST-2027,Payment Reminder,5,0.546,0
TXN-19020,CUST-2027,Payment Link,7,0.456,0
TXN-19020,CUST-2027,Delayed Retry,4,0.606,0
TXN-19021,CUST-3398,Human Review,10,0.47,1
TXN-19021,CUST-3398,Payment Reminder,5,0.55,1
TXN-19021,CUST-3398,Payment Method Update,8,0.42,0
TXN-19022,CUST-1201,Human Review,10,0.476,0
TXN-19022,CUST-1201,Payment Reminder,5,0.356,1
TXN-19023,CUST-2749,Payment Reminder,5,0.444,0
TXN-19023,CUST-2749,Payment Method Update,8,0.314,0
TXN-19024,CUST-2473,Payment Reminder,5,0.34,1
TXN-19024,CUST-2473,Payment Link,7,0.5,1
TXN-19025,CUST-2372,Payment Method Update,8,0.388,0
TXN-19025,CUST-2372,Human Review,10,0.438,0
TXN-19026,CUST-2402,Delayed Retry,4,0.374,0
TXN-19026,CUST-2402,Payment Link,7,0.534,1
TXN-19026,CUST-2402,Payment Method Update,8,0.344,0
TXN-19027,CUST-3361,Payment Link,7,0.432,1
TXN-19027,CUST-3361,Human Review,10,0.442,0
TXN-19028,CUST-1308,Human Review,10,0.534,1
TXN-19028,CUST-1308,Delayed Retry,4,0.574,1
TXN-19029,CUST-1858,Human Review,10,0.61,0
TXN-19029,CUST-1858,Smart Retry,3,0.69,0
TXN-19029,CUST-1858,Payment Reminder,5,0.49,1
TXN-19030,CUST-1248,Human Review,10,0.434,0
TXN-19030,CUST-1248,Payment Method Update,8,0.634,1
TXN-19031,CUST-3428,Payment Method Update,8,0.378,0
TXN-19031,CUST-3428,Delayed Retry,4,0.408,0
TXN-19032,CUST-1801,Payment Link,7,0.43,1
TXN-19032,CUST-1801,Payment Method Update,8,0.39,1
TXN-19033,CUST-1167,Smart Retry,3,0.556,1
TXN-19033,CUST-1167,Human Review,10,0.376,0
TXN-19034,CUST-2836,Payment Reminder,5,0.52,1
TXN-19034,CUST-2836,Payment Method Update,8,0.39,1
TXN-19034,CUST-2836,Human Review,10,0.44,0
TXN-19035,CUST-1961,Payment Method Update,8,0.436,1
TXN-19035,CUST-1961,Smart Retry,3,0.666,1
TXN-19036,CUST-1519,Payment Method Update,8,0.38,0
TXN-19036,CUST-1519,Payment Link,7,0.57,1
TXN-19036,CUST-1519,Delayed Retry,4,0.41,0
TXN-19037,CUST-2179,Payment Reminder,5,0.49,1
TXN-19037,CUST-2179,Smart Retry,3,0.69,1
TXN-19037,CUST-2179,Human Review,10,0.61,1
TXN-19038,CUST-1408,Payment Link,7,0.39,1
TXN-19038,CUST-1408,Delayed Retry,4,0.38,1
TXN-19038,CUST-1408,Human Review,10,0.5,1
TXN-19039,CUST-3222,Payment Method Update,8,0.44,1
TXN-19039,CUST-3222,Human Review,10,0.49,1
TXN-19040,CUST-3281,Human Review,10,0.488,0
TXN-19040,CUST-3281,Smart Retry,3,0.568,1
TXN-19041,CUST-3434,Payment Link,7,0.424,0
TXN-19041,CUST-3434,Human Review,10,0.534,0
TXN-19042,CUST-1287,Delayed Retry,4,0.4,0
TXN-19042,CUST-1287,Payment Method Update,8,0.37,0
TXN-19042,CUST-1287,Payment Reminder,5,0.4,0
TXN-19043,CUST-1289,Human Review,10,0.454,1
TXN-19043,CUST-1289,Delayed Retry,4,0.514,0
TXN-19043,CUST-1289,Payment Link,7,0.364,0
TXN-19044,CUST-1691,Payment Reminder,5,0.546,0
TXN-19044,CUST-1691,Human Review,10,0.566,1
TXN-19045,CUST-3207,Smart Retry,3,0.276,0
TXN-19045,CUST-3207,Delayed Retry,4,0.336,0
TXN-19046,CUST-1801,Payment Reminder,5,0.424,0
TXN-19046,CUST-1801,Payment Method Update,8,0.294,0
TXN-19047,CUST-1498,Delayed Retry,4,0.568,0
TXN-19047,CUST-1498,Payment Reminder,5,0.508,1
TXN-19047,CUST-1498,Payment Link,7,0.418,1
TXN-19048,CUST-2557,Payment Reminder,5,0.53,1
TXN-19048,CUST-2557,Payment Method Update,8,0.4,0
TXN-19048,CUST-2557,Delayed Retry,4,0.59,1
TXN-19049,CUST-1355,Payment Link,7,0.546,1
TXN-19049,CUST-1355,Payment Reminder,5,0.386,0
TXN-19049,CUST-1355,Delayed Retry,4,0.386,0
TXN-19050,CUST-2770,Payment Reminder,5,0.456,0
TXN-19050,CUST-2770,Smart Retry,3,0.296,0
TXN-19051,CUST-1474,Payment Method Update,8,0.44,0
TXN-19051,CUST-1474,Smart Retry,3,0.67,1
TXN-19052,CUST-1017,Payment Method Update,8,0.318,0
TXN-19052,CUST-1017,Delayed Retry,4,0.348,0
TXN-19052,CUST-1017,Payment Reminder,5,0.348,1
TXN-19053,CUST-3010,Delayed Retry,4,0.468,0
TXN-19053,CUST-3010,Human Review,10,0.428,1
TXN-19054,CUST-2202,Payment Method Update,8,0.36,0
TXN-19054,CUST-2202,Human Review,10,0.51,1
TXN-19055,CUST-2556,Human Review,10,0.48,1
TXN-19055,CUST-2556,Payment Link,7,0.37,0
TXN-19055,CUST-2556,Smart Retry,3,0.56,0
TXN-19056,CUST-2699,Smart Retry,3,0.634,0
TXN-19056,CUST-2699,Payment Method Update,8,0.354,0
TXN-19057,CUST-2099,Human Review,10,0.48,1
TXN-19057,CUST-2099,Delayed Retry,4,0.36,1
TXN-19058,CUST-1992,Delayed Retry,4,0.446,1
TXN-19058,CUST-1992,Payment Reminder,5,0.446,1
TXN-19058,CUST-1992,Payment Link,7,0.456,0
TXN-19059,CUST-3348,Delayed Retry,4,0.524,1
TXN-19059,CUST-3348,Smart Retry,3,0.354,0
TXN-19059,CUST-3348,Payment Reminder,5,0.464,0
TXN-19060,CUST-2648,Delayed Retry,4,0.388,1
TXN-19060,CUST-2648,Payment Link,7,0.548,1
TXN-19060,CUST-2648,Smart Retry,3,0.378,0
TXN-19061,CUST-1539,Delayed Retry,4,0.34,1
TXN-19061,CUST-1539,Payment Link,7,0.5,1
TXN-19061,CUST-1539,Payment Reminder,5,0.34,0
TXN-19062,CUST-1523,Payment Method Update,8,0.416,0
TXN-19062,CUST-1523,Delayed Retry,4,0.446,0
TXN-19062,CUST-1523,Payment Reminder,5,0.446,0
TXN-19063,CUST-2168,Payment Link,7,0.578,1
TXN-19063,CUST-2168,Human Review,10,0.538,1
TXN-19064,CUST-1361,Smart Retry,3,0.7,1
TXN-19064,CUST-1361,Payment Reminder,5,0.45,0
TXN-19065,CUST-2396,Payment Reminder,5,0.446,0
TXN-19065,CUST-2396,Payment Link,7,0.456,0
TXN-19065,CUST-2396,Delayed Retry,4,0.446,0
TXN-19066,CUST-1063,Payment Reminder,5,0.398,1
TXN-19066,CUST-1063,Smart Retry,3,0.598,1
TXN-19066,CUST-1063,Payment Link,7,0.408,0
TXN-19067,CUST-2264,Smart Retry,3,0.384,1
TXN-19067,CUST-2264,Payment Reminder,5,0.394,1
TXN-19068,CUST-1109,Payment Method Update,8,0.334,0
TXN-19068,CUST-1109,Payment Link,7,0.374,0
TXN-19068,CUST-1109,Smart Retry,3,0.564,0
TXN-19069,CUST-3371,Payment Reminder,5,0.384,0
TXN-19069,CUST-3371,Smart Retry,3,0.634,0
TXN-19070,CUST-1967,Smart Retry,3,0.63,1
TXN-19070,CUST-1967,Payment Reminder,5,0.43,0
