transaction_id,customer_id,amount,payment_method,failure_reason,previous_successful_payments,previous_recovery_success,recovery_attempts,customer_annual_value,recovered
TXN-18546,CUST-3112,4295.03,Credit Card,Insufficient Funds,8,0,0,46478.03,0
TXN-18547,CUST-1222,8091.34,Credit Card,Authentication Failed,7,1,2,125672.78,0
TXN-18548,CUST-2823,10337.49,UPI,Card Expired,4,0,2,49638.69,0
TXN-18549,CUST-1293,6773.75,Credit Card,Insufficient Funds,13,1,0,28559.39,1
TXN-18550,CUST-2869,5896.28,Credit Card,Payment Gateway Timeout,10,1,2,162016.67,1
TXN-18551,CUST-1427,10616.75,Credit Card,Payment Gateway Timeout,8,0,3,73441.44,0
TXN-18552,CUST-1680,7739.91,Debit Card,Temporary Bank/Network Error,7,1,1,30784.35,1
TXN-18553,CUST-3101,23876.65,Debit Card,Insufficient Funds,14,1,0,142330.97,1
TXN-18554,CUST-2075,3341.55,UPI,Card Expired,7,1,2,109780.26,0
TXN-18555,CUST-2693,6810.29,Debit Card,Card Expired,4,1,1,81440.09,0
TXN-18556,CUST-1857,8405.8,Wallet,Insufficient Funds,11,0,1,60961.52,0
TXN-18557,CUST-3313,5869.96,UPI,Card Expired,5,1,0,86960.63,0
TXN-18558,CUST-2911,11677.6,UPI,Authentication Failed,5,0,3,40357.39,0
TXN-18559,CUST-1327,1931.79,Credit Card,Payment Gateway Timeout,9,1,1,95779.8,1
TXN-18560,CUST-2124,9004.59,Wallet,Payment Gateway Timeout,4,0,1,91093.99,0
TXN-18561,CUST-2266,5176.75,Debit Card,Card Expired,13,0,7,50729.94,0
TXN-18562,CUST-1663,5603.59,UPI,Authentication Failed,4,1,2,162479.23,0
TXN-18563,CUST-1105,7127.94,UPI,Insufficient Funds,7,1,1,68685.86,0
TXN-18564,CUST-3476,3472.68,Credit Card,Insufficient Funds,5,1,1,49485.06,0
TXN-18565,CUST-1505,9467.82,UPI,Payment Gateway Timeout,9,1,3,88884.15,1
TXN-18566,CUST-2952,2916.47,Net Banking,Temporary Bank/Network Error,6,0,2,84014.97,0
TXN-18567,CUST-2232,4010.59,Debit Card,Payment Gateway Timeout,3,0,1,62670.13,0
TXN-18568,CUST-2208,3377.97,Credit Card,Temporary Bank/Network Error,7,1,2,88063.8,1
TXN-18569,CUST-1695,5048.17,Credit Card,Temporary Bank/Network Error,8,1,3,73186.54,1
TXN-18570,CUST-3215,2755.65,UPI,Payment Gateway Timeout,8,1,1,72120.7,1
TXN-18571,CUST-3413,13781.65,Net Banking,Payment Gateway Timeout,11,0,0,51841.89,1
TXN-18572,CUST-2015,7120.99,Debit Card,Insufficient Funds,14,1,0,44028.51,1
TXN-18573,CUST-1890,9677.18,Wallet,Payment Gateway Timeout,7,1,2,45958.78,1
TXN-18574,CUST-1984,10850.41,Credit Card,Authentication Failed,3,0,1,64880.91,0
TXN-18575,CUST-1725,13343.8,Net Banking,Temporary Bank/Network Error,3,1,1,112526.18,1
TXN-18576,CUST-1064,4890.83,Net Banking,Temporary Bank/Network Error,2,0,2,60932.26,0
TXN-18577,CUST-2382,5918.89,UPI,Insufficient Funds,8,0,0,65226.99,0
TXN-18578,CUST-3265,9894.97,Wallet,Payment Gateway Timeout,10,1,3,125510.51,1
TXN-18579,CUST-3483,12566.09,UPI,Payment Gateway Timeout,9,1,3,52789.66,1
TXN-18580,CUST-3342,9920.96,Debit Card,Temporary Bank/Network Error,10,1,2,266693.44,1
TXN-18581,CUST-3397,7702.36,Net Banking,Insufficient Funds,10,1,3,32079.9,0
TXN-18582,CUST-1519,6558.2,Debit Card,Authentication Failed,13,1,0,212021.54,1
TXN-18583,CUST-2940,12850.83,Wallet,Insufficient Funds,11,1,1,107787.46,1
TXN-18584,CUST-1989,8271.67,UPI,Payment Gateway Timeout,8,1,3,96418.48,1
TXN-18585,CUST-2142,12093.74,UPI,Temporary Bank/Network Error,6,0,1,87906.26,1
TXN-18586,CUST-1633,2131.64,UPI,Card Expired,8,0,0,92505.93,0
TXN-18587,CUST-2583,12776.92,Debit Card,Temporary Bank/Network Error,6,1,2,42499.22,1
TXN-18588,CUST-1295,6054.45,UPI,Temporary Bank/Network Error,6,1,1,55118.45,1
TXN-18589,CUST-3288,6398.42,Net Banking,Payment Gateway Timeout,9,0,3,63858.71,0
TXN-18590,CUST-2162,3406.78,Debit Card,Temporary Bank/Network Error,11,1,0,81484.92,1
TXN-18591,CUST-3327,4438.06,Net Banking,Temporary Bank/Network Error,4,0,0,45221.45,0
TXN-18592,CUST-1173,13937.91,Debit Card,Payment Gateway Timeout,6,1,0,21981.54,1
TXN-18593,CUST-2660,2401.05,Debit Card,Temporary Bank/Network Error,2,1,1,57944.88,1
TXN-18594,CUST-2238,10739.87,Debit Card,Authentication Failed,7,1,2,76193.81,0
TXN-18595,CUST-2868,3286.97,UPI,Payment Gateway Timeout,18,0,2,57974.41,1
TXN-18596,CUST-2305,5175.84,Credit Card,Temporary Bank/Network Error,8,0,0,56323.8,1
TXN-18597,CUST-1622,7549.3,UPI,Temporary Bank/Network Error,7,1,0,213559.81,1
TXN-18598,CUST-2314,8403.3,UPI,Authentication Failed,6,0,0,45410.33,0
TXN-18599,CUST-3109,7192.91,Debit Card,Authentication Failed,12,1,0,65630.79,1
TXN-18600,CUST-1889,8195.88,Credit Card,Authentication Failed,5,1,2,76868.2,0
TXN-18601,CUST-3389,4430.54,Credit Card,Authentication Failed,9,1,5,81547.07,0
TXN-18602,CUST-1285,6824.85,Credit Card,Temporary Bank/Network Error,9,1,1,30461.7,1
TXN-18603,CUST-3293,8636.04,Wallet,Insufficient Funds,13,0,3,24261.64,0
TXN-18604,CUST-1703,4128.97,Debit Card,Payment Gateway Timeout,8,0,0,23443.04,1
TXN-18605,CUST-1456,9147.95,UPI,Insufficient Funds,8,0,2,89883.7,0
TXN-18606,CUST-3349,4083.68,Wallet,Payment Gateway Timeout,10,1,0,73489.51,1
TXN-18607,CUST-2089,11291.87,Credit Card,Card Expired,6,0,3,92292.74,0
TXN-18608,CUST-2562,7203.43,UPI,Payment Gateway Timeout,5,1,3,29424.93,0
TXN-18609,CUST-1313,11101.21,Wallet,Insufficient Funds,7,0,2,54501.63,0
TXN-18610,CUST-2708,2278.04,Credit Card,Authentication Failed,7,1,3,57343.18,0
TXN-18611,CUST-2932,8872.93,UPI,Payment Gateway Timeout,7,0,2,176720.29,0
TXN-18612,CUST-1753,3921.05,Net Banking,Insufficient Funds,8,1,1,88256.84,0
TXN-18613,CUST-2037,7479.03,UPI,Insufficient Funds,7,1,2,135079.28,0
TXN-18614,CUST-1919,5552.28,UPI,Insufficient Funds,8,1,1,53945.53,1
TXN-18615,CUST-3090,11653.1,Debit Card,Insufficient Funds,8,1,1,75911.87,0
TXN-18616,CUST-2534,6238.39,Wallet,Payment Gateway Timeout,15,1,0,51013.89,1
TXN-18617,CUST-2544,5315.81,UPI,Insufficient Funds,6,1,5,184764.45,0
TXN-18618,CUST-3404,10959.15,Credit Card,Temporary Bank/Network Error,3,0,2,197977.23,0
TXN-18619,CUST-2173,3406.31,UPI,Temporary Bank/Network Error,7,1,0,51061.87,1
TXN-18620,CUST-1592,7493.3,UPI,Payment Gateway Timeout,13,0,1,40003.59,1
TXN-18621,CUST-2228,7772.6,Credit Card,Card Expired,7,0,1,44829.98,0
TXN-18622,CUST-2890,9357.41,Credit Card,Card Expired,11,0,1,103402.73,0
TXN-18623,CUST-2861,6784.42,Debit Card,Payment Gateway Timeout,12,0,1,32286.01,1
TXN-18624,CUST-2456,3684.64,UPI,Authentication Failed,4,0,2,64694.34,0
TXN-18625,CUST-2849,5017.21,UPI,Insufficient Funds,14,1,3,81881.99,1
TXN-18626,CUST-1226,10602.46,Net Banking,Temporary Bank/Network Error,7,0,3,193376.23,0
TXN-18627,CUST-2213,5271.55,Wallet,Authentication Failed,7,1,1,70241.24,0
TXN-18628,CUST-1806,18508.55,Credit Card,Authentication Failed,10,0,1,29251.82,0
TXN-18629,CUST-1319,17991.34,Credit Card,Insufficient Funds,11,1,1,30831.2,1
TXN-18630,CUST-1652,9193.23,Debit Card,Card Expired,7,1,3,67258.3,0
TXN-18631,CUST-2088,4293.03,Credit Card,Insufficient Funds,11,0,1,49586.58,0
TXN-18632,CUST-2471,14714.46,Debit Card,Card Expired,5,1,1,69612.73,0
TXN-18633,CUST-1444,5164.8,Wallet,Temporary Bank/Network Error,5,1,4,53370.61,0
TXN-18634,CUST-1385,18200.17,Credit Card,Insufficient Funds,6,0,3,140561.77,0
TXN-18635,CUST-1641,9684.82,UPI,Payment Gateway Timeout,4,1,2,179959.79,1
TXN-18636,CUST-2155,14581.43,Net Banking,Temporary Bank/Network Error,10,1,1,32153.5,1
TXN-18637,CUST-1033,9357.64,UPI,Temporary Bank/Network Error,10,0,3,91821.96,1
TXN-18638,CUST-1793,13380.63,UPI,Authentication Failed,7,0,3,41252.69,0
TXN-18639,CUST-2843,6915.95,Debit Card,Insufficient Funds,5,1,1,91599.14,0
TXN-18640,CUST-1174,8633.27,Debit Card,Temporary Bank/Network Error,6,1,1,58773.57,1
TXN-18641,CUST-1689,7572.55,UPI,Insufficient Funds,11,1,4,144008.71,0
TXN-18642,CUST-2679,2405.92,Wallet,Insufficient Funds,5,1,3,28872.64,0
TXN-18643,CUST-1935,5148.38,Debit Card,Payment Gateway Timeout,9,0,1,26473.09,1
TXN-18644,CUST-2974,5557.76,UPI,Authentication Failed,10,1,0,26263.95,1
TXN-18645,CUST-1612,5456.74,UPI,Card Expired,8,1,1,112791.4,1
TXN-18646,CUST-1653,6459.25,Net Banking,Insufficient Funds,9,0,3,244060.97,0
TXN-18647,CUST-3134,4842.9,Wallet,Temporary Bank/Network Error,10,0,0,29394.17,1
TXN-18648,CUST-2497,4944.79,Credit Card,Payment Gateway Timeout,9,1,2,66629.76,1
TXN-18649,CUST-2692,6616.71,Debit Card,Temporary Bank/Network Error,13,1,2,135397.65,1
TXN-18650,CUST-2974,17653.07,Debit Card,Authentication Failed,5,0,1,172323.0,0
TXN-18651,CUST-3205,15357.53,UPI,Payment Gateway Timeout,9,1,1,92329.25,1
TXN-18652,CUST-1235,9946.64,Net Banking,Card Expired,9,0,1,41178.8,0
TXN-18653,CUST-2327,8862.05,UPI,Temporary Bank/Network Error,12,1,1,113931.05,1
TXN-18654,CUST-2569,9982.28,Credit Card,Temporary Bank/Network Error,8,1,5,89601.71,1
TXN-18655,CUST-1339,9027.59,Credit Card,Insufficient Funds,13,1,2,134711.02,1
TXN-18656,CUST-2143,2419.56,Credit Card,Insufficient Funds,10,1,0,100313.7,1
TXN-18657,CUST-2757,3247.8,Debit Card,Insufficient Funds,8,1,2,91740.94,0
TXN-18658,CUST-3101,14382.2,Credit Card,Card Expired,14,1,2,32336.73,1
TXN-18659,CUST-2947,10799.19,Credit Card,Payment Gateway Timeout,8,0,3,91392.9,0
TXN-18660,CUST-3345,12549.61,Net Banking,Insufficient Funds,5,0,3,71907.43,0
TXN-18661,CUST-1173,4851.03,UPI,Authentication Failed,5,0,2,81151.26,0
TXN-18662,CUST-3035,19712.48,Debit Card,Insufficient Funds,7,0,2,88095.94,0
TXN-18663,CUST-1601,6778.19,Credit Card,Insufficient Funds,9,0,1,93588.96,0
TXN-18664,CUST-1596,7691.82,Credit Card,Authentication Failed,8,0,0,112372.59,0
TXN-18665,CUST-2081,6943.6,Debit Card,Insufficient Funds,4,1,1,88748.89,0
TXN-18666,CUST-2477,3939.08,Credit Card,Payment Gateway Timeout,9,1,0,59075.23,1
TXN-18667,CUST-1822,5656.82,Net Banking,Temporary Bank/Network Error,8,0,0,96419.85,1
TXN-18668,CUST-2035,12836.69,Credit Card,Temporary Bank/Network Error,8,1,0,87971.34,1
TXN-18669,CUST-2382,7625.96,Net Banking,Payment Gateway Timeout,4,1,0,62305.25,1
TXN-18670,CUST-1661,8509.84,UPI,Temporary Bank/Network Error,8,1,3,89241.15,1
TXN-18671,CUST-2310,9203.84,Credit Card,Authentication Failed,9,1,4,90474.35,0
TXN-18672,CUST-1258,5314.98,Wallet,Payment Gateway Timeout,9,1,1,71576.96,1
TXN-18673,CUST-3469,32749.81,UPI,Insufficient Funds,10,0,2,154281.98,1
TXN-18674,CUST-2133,5602.2,Net Banking,Temporary Bank/Network Error,4,0,1,99250.08,0
TXN-18675,CUST-2087,5578.09,UPI,Authentication Failed,9,0,2,95473.73,0
TXN-18676,CUST-2926,7158.8,Wallet,Insufficient Funds,10,1,2,116022.69,1
TXN-18677,CUST-3379,10249.12,Wallet,Card Expired,4,0,1,80746.6,0
TXN-18678,CUST-3307,9105.13,Debit Card,Temporary Bank/Network Error,11,0,2,35886.7,1
TXN-18679,CUST-1221,4192.12,UPI,Authentication Failed,7,0,4,77589.96,0
TXN-18680,CUST-1131,11271.39,UPI,Authentication Failed,14,0,2,56413.4,0
TXN-18681,CUST-2942,12244.33,Wallet,Insufficient Funds,10,1,5,14817.4,0
TXN-18682,CUST-2681,6603.34,Credit Card,Insufficient Funds,12,0,0,26641.62,0
TXN-18683,CUST-3055,6403.06,Net Banking,Payment Gateway Timeout,9,1,0,74743.62,1
TXN-18684,CUST-2542,23425.29,UPI,Authentication Failed,11,1,2,73296.98,1
TXN-18685,CUST-2704,5655.27,UPI,Insufficient Funds,5,1,1,45418.29,0
TXN-18686,CUST-1280,7350.68,Debit Card,Temporary Bank/Network Error,9,0,1,43834.08,1
TXN-18687,CUST-1968,5967.43,Credit Card,Insufficient Funds,9,0,1,31016.5,0
TXN-18688,CUST-2292,18102.2,Net Banking,Insufficient Funds,5,1,2,82788.27,0
TXN-18689,CUST-1126,5105.28,Debit Card,Temporary Bank/Network Error,5,0,1,81410.58,0
TXN-18690,CUST-1470,12183.9,Debit Card,Authentication Failed,10,0,4,42610.2,0
TXN-18691,CUST-1529,7255.01,UPI,Authentication Failed,10,0,2,79567.48,0
TXN-18692,CUST-2637,9055.26,Net Banking,Card Expired,6,0,1,40953.99,0
TXN-18693,CUST-1131,8460.81,Debit Card,Insufficient Funds,6,1,1,88204.22,0
TXN-18694,CUST-1951,10616.13,Debit Card,Authentication Failed,5,1,1,116203.76,0
TXN-18695,CUST-1729,13668.05,Debit Card,Authentication Failed,12,0,0,67389.67,0
TXN-18696,CUST-2306,5021.18,UPI,Authentication Failed,7,1,3,159406.84,0
TXN-18697,CUST-1387,3580.72,Debit Card,Payment Gateway Timeout,5,1,1,118603.21,1
TXN-18698,CUST-3437,6777.23,Debit Card,Temporary Bank/Network Error,7,0,3,39443.26,0
TXN-18699,CUST-1053,21282.21,UPI,Temporary Bank/Network Error,13,0,1,62427.06,1
TXN-18700,CUST-1501,5481.2,Credit Card,Payment Gateway Timeout,14,1,0,86286.08,1
TXN-18701,CUST-2070,13837.02,Credit Card,Temporary Bank/Network Error,11,0,0,79704.16,1
TXN-18702,CUST-2422,6710.01,Net Banking,Insufficient Funds,7,0,1,94996.05,0
TXN-18703,CUST-2312,7740.29,Debit Card,Temporary Bank/Network Error,10,1,3,124735.96,1
TXN-18704,CUST-3232,12260.87,Credit Card,Authentication Failed,4,1,0,102350.29,0
TXN-18705,CUST-2241,13933.07,Net Banking,Authentication Failed,8,1,2,36245.65,0
TXN-18706,CUST-3499,5616.64,UPI,Insufficient Funds,6,1,0,60000.41,0
TXN-18707,CUST-1852,9448.27,Wallet,Card Expired,10,1,0,175316.72,1
TXN-18708,CUST-2909,4216.75,Credit Card,Payment Gateway Timeout,3,0,0,64592.7,0
TXN-18709,CUST-2346,9124.69,UPI,Insufficient Funds,4,1,2,56230.61,0
TXN-18710,CUST-2473,8437.3,Credit Card,Payment Gateway Timeout,7,0,2,154842.8,0
TXN-18711,CUST-2749,10668.91,Debit Card,Payment Gateway Timeout,5,1,1,174463.49,1
TXN-18712,CUST-3129,4498.14,Debit Card,Authentication Failed,7,0,2,193885.48,0
TXN-18713,CUST-2209,8204.56,UPI,Insufficient Funds,7,0,1,38889.69,0
TXN-18714,CUST-2891,2817.6,UPI,Insufficient Funds,11,1,4,53844.17,0
TXN-18715,CUST-1409,7614.59,UPI,Insufficient Funds,9,0,3,70879.72,0
TXN-18716,CUST-3156,5841.39,UPI,Authentication Failed,8,1,0,48444.09,1
TXN-18717,CUST-1945,8147.79,UPI,Temporary Bank/Network Error,7,1,0,90713.27,1
TXN-18718,CUST-2893,5351.54,Credit Card,Payment Gateway Timeout,16,0,1,54763.9,1
TXN-18719,CUST-3196,6625.45,UPI,Authentication Failed,8,0,3,64876.18,0
TXN-18720,CUST-1048,4558.04,UPI,Temporary Bank/Network Error,5,0,0,167623.48,1
TXN-18721,CUST-1854,11049.67,UPI,Payment Gateway Timeout,8,0,1,57942.93,1
TXN-18722,CUST-2181,7586.81,UPI,Insufficient Funds,10,0,3,57002.14,0
TXN-18723,CUST-1159,13918.25,Credit Card,Temporary Bank/Network Error,5,0,3,29135.0,0
TXN-18724,CUST-1095,5077.0,Credit Card,Temporary Bank/Network Error,4,0,3,82159.04,0
TXN-18725,CUST-1380,4202.71,Debit Card,Temporary Bank/Network Error,9,0,2,61198.07,1
TXN-18726,CUST-3253,9716.02,UPI,Temporary Bank/Network Error,6,1,1,150754.9,1
TXN-18727,CUST-1577,4743.8,Wallet,Temporary Bank/Network Error,10,0,0,128828.37,1
TXN-18728,CUST-1985,5396.65,Net Banking,Insufficient Funds,5,1,1,38190.07,0
TXN-18729,CUST-1895,9683.99,Credit Card,Temporary Bank/Network Error,10,0,3,113221.51,1
TXN-18730,CUST-1334,3273.51,Debit Card,Temporary Bank/Network Error,6,0,2,82951.17,0
TXN-18731,CUST-3004,3136.94,UPI,Payment Gateway Timeout,8,0,0,69590.77,1
TXN-18732,CUST-1814,6526.4,Wallet,Temporary Bank/Network Error,4,1,1,53242.8,1
TXN-18733,CUST-1232,2975.06,Net Banking,Insufficient Funds,12,1,1,97233.73,1
TXN-18734,CUST-1794,11872.22,UPI,Payment Gateway Timeout,8,1,2,91908.74,1
TXN-18735,CUST-1381,9353.17,Credit Card,Temporary Bank/Network Error,6,0,1,72859.78,0
TXN-18736,CUST-1447,6126.21,Debit Card,Temporary Bank/Network Error,5,0,2,132542.86,0
TXN-18737,CUST-2369,6881.86,Credit Card,Authentication Failed,7,1,2,116933.18,0
TXN-18738,CUST-2798,3913.34,UPI,Payment Gateway Timeout,8,1,1,174490.12,1
TXN-18739,CUST-1077,4371.51,UPI,Payment Gateway Timeout,9,1,1,33664.95,1
TXN-18740,CUST-1588,10573.97,UPI,Card Expired,3,1,2,130827.67,0
TXN-18741,CUST-1465,5759.44,Credit Card,Temporary Bank/Network Error,10,1,3,123727.37,1
TXN-18742,CUST-2792,11078.8,Debit Card,Payment Gateway Timeout,9,0,1,83977.17,1
TXN-18743,CUST-2484,9406.3,UPI,Authentication Failed,5,0,1,125664.17,0
TXN-18744,CUST-1495,4769.4,UPI,Payment Gateway Timeout,10,1,0,148821.2,1
TXN-18745,CUST-1629,4275.99,Debit Card,Insufficient Funds,11,1,1,88911.11,1
TXN-18746,CUST-1173,9784.25,UPI,Insufficient Funds,8,0,2,67188.11,0
TXN-18747,CUST-2115,13782.07,Credit Card,Authentication Failed,4,1,2,56003.57,0
TXN-18748,CUST-1028,11791.1,Wallet,Authentication Failed,6,1,1,83054.25,0
TXN-18749,CUST-1408,6985.98,Debit Card,Insufficient Funds,8,0,1,95919.49,0
TXN-18750,CUST-2708,3645.12,Credit Card,Insufficient Funds,9,0,1,86214.7,0
TXN-18751,CUST-3184,6009.43,UPI,Temporary Bank/Network Error,8,1,3,77594.71,1
TXN-18752,CUST-1272,3581.18,UPI,Payment Gateway Timeout,4,0,3,42529.75,0
TXN-18753,CUST-1559,3233.77,Net Banking,Temporary Bank/Network Error,5,0,2,98507.53,0
TXN-18754,CUST-1453,10486.44,UPI,Temporary Bank/Network Error,9,1,1,100357.24,1
TXN-18755,CUST-3190,16923.72,Net Banking,Insufficient Funds,8,1,4,179965.31,0
TXN-18756,CUST-3291,5389.31,Credit Card,Payment Gateway Timeout,5,0,0,39538.35,0
TXN-18757,CUST-1959,5891.93,Debit Card,Payment Gateway Timeout,12,0,2,50538.85,1
TXN-18758,CUST-3418,9660.19,Credit Card,Authentication Failed,7,1,3,67136.15,0
TXN-18759,CUST-1292,6284.21,UPI,Authentication Failed,10,0,1,61776.66,0
TXN-18760,CUST-2252,10164.52,UPI,Temporary Bank/Network Error,10,1,1,100019.37,1
TXN-18761,CUST-2868,9401.54,UPI,Insufficient Funds,10,1,1,64141.97,1
TXN-18762,CUST-2881,8566.34,Wallet,Temporary Bank/Network Error,6,1,1,101989.12,1
TXN-18763,CUST-1383,8152.08,Net Banking,Payment Gateway Timeout,15,0,3,92511.35,1
TXN-18764,CUST-1968,2996.21,Wallet,Temporary Bank/Network Error,8,0,1,17776.44,1
TXN-18765,CUST-1624,15666.81,UPI,Temporary Bank/Network Error,10,1,1,163234.63,1
TXN-18766,CUST-1542,4949.37,Net Banking,Payment Gateway Timeout,7,1,2,153817.21,1
TXN-18767,CUST-2216,7895.46,Net Banking,Insufficient Funds,9,0,1,51800.67,0
TXN-18768,CUST-2882,6118.85,Credit Card,Payment Gateway Timeout,11,1,0,147577.98,1
TXN-18769,CUST-3071,6702.97,Credit Card,Insufficient Funds,7,1,1,76881.76,0
TXN-18770,CUST-1020,7239.91,Debit Card,Insufficient Funds,11,1,1,86923.15,1
TXN-18771,CUST-2565,6547.96,UPI,Authentication Failed,8,0,3,114479.59,0
TXN-18772,CUST-3125,3999.01,Credit Card,Payment Gateway Timeout,8,1,0,45246.67,1
TXN-18773,CUST-1999,3711.33,Debit Card,Card Expired,14,1,1,145204.97,1
TXN-18774,CUST-2640,6022.69,UPI,Temporary Bank/Network Error,9,1,1,160990.86,1
TXN-18775,CUST-1130,5956.29,UPI,Payment Gateway Timeout,2,1,1,142960.72,1
TXN-18776,CUST-1855,5002.22,Debit Card,Payment Gateway Timeout,10,1,1,54754.65,1
TXN-18777,CUST-2176,3404.02,UPI,Authentication Failed,7,1,2,54724.99,0
TXN-18778,CUST-2888,3806.18,UPI,Authentication Failed,9,1,2,60606.61,1
TXN-18779,CUST-1763,2689.48,Debit Card,Payment Gateway Timeout,5,1,1,35280.17,1
TXN-18780,CUST-2093,9827.13,Wallet,Card Expired,7,1,1,105353.82,0
TXN-18781,CUST-3382,6074.49,Net Banking,Temporary Bank/Network Error,8,1,0,117871.98,1
TXN-18782,CUST-3045,6742.12,Credit Card,Payment Gateway Timeout,10,1,0,75290.97,1
TXN-18783,CUST-2519,6408.88,UPI,Authentication Failed,10,0,2,36068.21,0
TXN-18784,CUST-2900,13376.18,Credit Card,Temporary Bank/Network Error,11,1,1,109028.38,1
TXN-18785,CUST-2775,6426.66,UPI,Authentication Failed,12,1,0,89550.88,1
TXN-18786,CUST-2253,8803.85,UPI,Temporary Bank/Network Error,11,1,5,34338.49,1
TXN-18787,CUST-1766,9054.23,Wallet,Authentication Failed,8,0,3,160308.7,0
TXN-18788,CUST-2765,13633.81,Wallet,Temporary Bank/Network Error,7,1,4,35019.45,1
TXN-18789,CUST-2984,6765.59,Credit Card,Card Expired,11,0,1,41211.16,0
TXN-18790,CUST-2855,17323.44,Debit Card,Temporary Bank/Network Error,9,1,0,75197.12,1
TXN-18791,CUST-3330,6262.44,UPI,Authentication Failed,8,1,2,64629.65,0
TXN-18792,CUST-2729,5256.12,Net Banking,Temporary Bank/Network Error,6,1,0,73417.72,1
TXN-18793,CUST-1232,4955.06,Debit Card,Payment Gateway Timeout,12,1,1,34189.84,1
TXN-18794,CUST-1441,5438.86,Net Banking,Payment Gateway Timeout,8,1,3,47167.95,1
TXN-18795,CUST-2508,4695.27,UPI,Insufficient Funds,7,1,2,31530.4,0
TXN-18796,CUST-1174,2745.94,Wallet,Authentication Failed,7,1,3,71387.75,0
TXN-18797,CUST-2886,4497.33,Debit Card,Payment Gateway Timeout,10,1,0,53900.27,1
TXN-18798,CUST-1734,9213.36,Credit Card,Insufficient Funds,9,1,4,123673.17,0
TXN-18799,CUST-2606,11189.8,Wallet,Authentication Failed,7,0,2,52055.0,0
TXN-18800,CUST-2045,5368.43,Wallet,Payment Gateway Timeout,7,1,2,42817.08,1
TXN-18801,CUST-2856,13287.54,Debit Card,Payment Gateway Timeout,7,0,3,125845.42,0
TXN-18802,CUST-2809,5663.05,Credit Card,Temporary Bank/Network Error,10,1,1,43538.9,1
TXN-18803,CUST-3420,10537.95,Credit Card,Authentication Failed,10,1,0,67847.2,1
TXN-18804,CUST-1914,3322.97,Net Banking,Temporary Bank/Network Error,6,0,0,125427.37,1
TXN-18805,CUST-3221,5892.32,Wallet,Insufficient Funds,11,0,5,73262.49,0
TXN-18806,CUST-1206,6376.3,Net Banking,Card Expired,10,1,1,78664.02,1
TXN-18807,CUST-3208,5965.46,UPI,Payment Gateway Timeout,10,1,1,45637.84,1
TXN-18808,CUST-3500,4961.74,UPI,Temporary Bank/Network Error,9,1,0,47959.21,1
TXN-18809,CUST-2979,6537.39,UPI,Insufficient Funds,4,0,2,93351.81,0
TXN-18810,CUST-3462,2534.62,Net Banking,Card Expired,6,1,2,72495.76,0
TXN-18811,CUST-1473,7566.05,Debit Card,Temporary Bank/Network Error,11,1,4,82476.6,1
TXN-18812,CUST-2884,6698.02,UPI,Payment Gateway Timeout,11,0,1,54035.0,1
TXN-18813,CUST-1617,8345.71,UPI,Payment Gateway Timeout,9,0,1,132136.16,1
TXN-18814,CUST-3211,6951.79,UPI,Payment Gateway Timeout,6,0,0,190537.54,1
TXN-18815,CUST-1672,20824.62,Credit Card,Authentication Failed,8,0,1,75485.42,0
TXN-18816,CUST-2051,8662.22,Credit Card,Authentication Failed,9,1,4,216348.06,0
TXN-18817,CUST-1169,8838.26,Credit Card,Temporary Bank/Network Error,12,0,4,70544.09,1
TXN-18818,CUST-2545,8949.89,Credit Card,Insufficient Funds,11,0,3,86626.15,0
TXN-18819,CUST-2898,8019.7,Credit Card,Authentication Failed,10,0,1,60329.02,0
TXN-18820,CUST-3366,12018.73,Debit Card,Card Expired,10,1,1,36617.86,1
TXN-18821,CUST-1121,10652.79,Debit Card,Authentication Failed,11,1,2,100111.03,1
TXN-18822,CUST-2767,14034.26,Credit Card,Temporary Bank/Network Error,7,0,0,39165.33,1
TXN-18823,CUST-3500,8109.9,UPI,Card Expired,9,0,0,124346.16,0
TXN-18824,CUST-2010,3203.7,UPI,Authentication Failed,13,0,1,70363.54,1
TXN-18825,CUST-1402,3224.24,Credit Card,Insufficient Funds,3,1,2,91561.87,0
TXN-18826,CUST-2619,21988.03,Debit Card,Payment Gateway Timeout,7,1,2,46864.73,1
TXN-18827,CUST-1254,7184.49,Wallet,Temporary Bank/Network Error,7,0,2,139854.81,1
TXN-18828,CUST-2706,3265.48,Debit Card,Payment Gateway Timeout,6,1,0,59936.17,1
TXN-18829,CUST-2844,12372.66,Credit Card,Temporary Bank/Network Error,7,0,5,54440.8,0
TXN-18830,CUST-1691,11720.32,UPI,Card Expired,5,0,1,76836.01,0
TXN-18831,CUST-2009,6718.24,Credit Card,Insufficient Funds,6,0,0,74675.1,0
TXN-18832,CUST-2159,10264.29,UPI,Payment Gateway Timeout,7,1,0,90381.9,1
TXN-18833,CUST-2255,5214.9,Credit Card,Temporary Bank/Network Error,10,0,1,82351.09,1
TXN-18834,CUST-1026,7796.64,UPI,Insufficient Funds,5,1,1,145373.86,0
TXN-18835,CUST-3203,9115.36,Wallet,Card Expired,15,0,2,97310.6,0
TXN-18836,CUST-1211,6368.78,Debit Card,Insufficient Funds,9,0,0,108576.24,1
TXN-18837,CUST-3044,8488.75,UPI,Payment Gateway Timeout,9,0,1,45762.54,1
TXN-18838,CUST-1305,8274.36,Credit Card,Authentication Failed,8,1,2,60175.82,0
